"ZCTA5CE10","AFFGEOID10","GEOID10","ALAND10","AWATER10","X","Y"
"95252","8600000US95252","95252","317233679","19670283",-120.8469922200,38.1495003540
"92274","8600000US92274","92274","463277883","84834688",-116.0856514300,33.4615911690
"95552","8600000US95552","95552","1397846988","4405471",-123.2311290100,40.1984333540
"95220","8600000US95220","95220","149078466","2032387",-121.2382593500,38.1971962290
"92132","8600000US92132","92132","83674","0",-117.1719772800,32.7136994420
"91306","8600000US91306","91306","10718169","63094",-118.5754018700,34.2092639650
"93283","8600000US93283","93283","529129592","1498800",-118.2764660100,35.5695382840
"93306","8600000US93306","93306","228107234","1367139",-118.7897699000,35.4636423220
"95546","8600000US95546","95546","353806848","3898029",-123.7327134000,41.1604151530
"80403","8600000US80403","80403","346126177","2319734",-105.3150586800,39.8308898250
"80422","8600000US80422","80422","334557079","952489",-105.5323472700,39.8690878440
"80220","8600000US80220","80220","13562573","0",-104.9165966400,39.7337971880
"81236","8600000US81236","81236","499469309","826800",-106.2436017900,38.7061120640
"80446","8600000US80446","80446","774453607","16607941",-105.9525276500,40.1742196130
"80624","8600000US80624","80624","81252445","719475",-104.4992779900,40.4853726430
"06160","8600000US06160","06160","138776","0",-72.6911550130,41.7666051790
"06387","8600000US06387","06387","277797","0",-71.9104879300,41.7428120840
"19717","8600000US19717","19717","481208","0",-75.7516737830,39.6782557220
"19716","8600000US19716","19716","136115","0",-75.7583133180,39.6893991640
"20307","8600000US20307","20307","342486","61",-77.0303158800,38.9750067310
"20240","8600000US20240","20240","31673","0",-77.0426099030,38.8944886560
"33898","8600000US33898","33898","789793635","47093953",-81.3621807190,27.8272127410
"33132","8600000US33132","33132","4510775","3918834",-80.1741297620,25.7778845890
"30474","8600000US30474","30474","361225764","4426265",-82.4173013060,32.2383992700
"31316","8600000US31316","31316","749217096","5808575",-81.7285082620,31.7171705290
"31634","8600000US31634","31634","704033752","35865786",-82.7673710270,31.0400576590
"31720","8600000US31720","31720","12003577","368627",-83.7229512970,30.8798644990
"30322","8600000US30322","30322","1118435","2087",-84.3258193670,33.7947709700
"39862","8600000US39862","39862","382652698","5457602",-84.5159840270,31.4566730460
"96716","8600000US96716","96716","278307672","3987973",-159.5899948000,22.0336031610
"83276","8600000US83276","83276","1094032145","68481094",-111.5278158900,42.7692757630
"83323","8600000US83323","83323","707847947","2446338",-113.3907839800,42.4941789710
"83541","8600000US83541","83541","256423132","10630876",-116.4656682300,46.5148713600
"61335","8600000US61335","61335","54046920","64607",-89.2246723950,41.1635272030
"60636","8600000US60636","60636","10132437","0",-87.6691051340,41.7757516570
"60618","8600000US60618","60618","12942882","165560",-87.7024394230,41.9470042900
"60053","8600000US60053","60053","13016050","0",-87.7889658480,42.0423371110
"61564","8600000US61564","61564","742182","0",-89.6534850550,40.4934943740
"60469","8600000US60469","60469","2457420","0",-87.6871037730,41.6283376100
"47201","8600000US47201","47201","529414428","5046836",-85.9907049090,39.1576878260
"46531","8600000US46531","46531","55478914","25824",-86.5148298510,41.3561731540
"47337","8600000US47337","47337","477786","0",-85.4375140140,39.8024684380
"47585","8600000US47585","47585","91698586","1644708",-87.1480631430,38.2709174550
"51565","8600000US51565","51565","126093538","34623",-95.5207004660,41.6447321290
"50315","8600000US50315","50315","25945265","645183",-93.6210227680,41.5456396570
"52312","8600000US52312","52312","242871","0",-91.2458765260,42.0060550690
"50588","8600000US50588","50588","356328297","12665384",-95.1643411430,42.6577615800
"67664","8600000US67664","67664","261858780","100613",-99.5863879670,39.8142762710
"67512","8600000US67512","67512","90839752","833041",-98.3402488240,38.2179269180
"40972","8600000US40972","40972","147107906","1263349",-83.6033178950,37.2589028840
"40403","8600000US40403","40403","295952400","1551043",-84.2712014340,37.5694699680
"40456","8600000US40456","40456","447448761","1965284",-84.3215678560,37.3484022140
"41035","8600000US41035","41035","275755455","3692839",-84.6595830490,38.7051324360
"42718","8600000US42718","42718","653888839","14816035",-85.3735938920,37.3873320300
"40051","8600000US40051","40051","245436865","3526040",-85.5727017050,37.6557590580
"40280","8600000US40280","40280","251901","0",-85.6885469560,38.2477055780
"42631","8600000US42631","42631","337137","0",-84.4807104560,36.7400604950
"70722","8600000US70722","70722","432025679","3442699",-90.9315854340,30.8425002290
"70422","8600000US70422","70422","438515739","2993641",-90.4824704870,30.7353205260
"70510","8600000US70510","70510","596310104","8381044",-92.1996694500,29.8981279240
"71055","8600000US71055","71055","667710659","6969513",-93.2981236890,32.6724974740
"70580","8600000US70580","70580","386291","0",-92.4283205360,30.6752399450
"04637","8600000US04637","04637","232098998","85122429",-67.8075924280,45.1961515680
"04781","8600000US04781","04781","126567226","3242019",-68.6094776480,47.1445716690
"04271","8600000US04271","04271","467501","0",-70.4982714240,44.2636748220
"21105","8600000US21105","21105","304138","0",-76.6512672640,39.7139467200
"21913","8600000US21913","21913","1200104","0",-75.8675840350,39.4045193900
"01009","8600000US01009","01009","2104351","0",-72.3397060760,42.2097241090
"02199","8600000US02199","02199","148225","0",-71.0820243550,42.3474746310
"01886","8600000US01886","01886","78334902","2896637",-71.4400823460,42.5864173810
"01718","8600000US01718","01718","121367","0",-71.4291159370,42.5197764710
"48304","8600000US48304","48304","29286602","255460",-83.2346254430,42.5876525000
"49895","8600000US49895","49895","566347356","20235511",-86.6658249860,46.1673943300
"49756","8600000US49756","49756","423566678","13560045",-84.2807008510,44.8234330730
"49261","8600000US49261","49261","1517832","3653",-84.2383966990,42.1609657080
"49104","8600000US49104","49104","412372","0",-86.3590051400,41.9636928330
"49765","8600000US49765","49765","650572285","28580694",-84.2454537260,45.3284370660
"55341","8600000US55341","55341","12265821","360626",-93.6591479840,45.1592150410
"55402","8600000US55402","55402","460409","0",-93.2716036760,44.9760491570
"56035","8600000US56035","56035","1448239","33016",-93.2687008250,43.8216217700
"55150","8600000US55150","55150","877724","132014",-93.1642288060,44.8868644990
"38829","8600000US38829","38829","694283227","1602615",-88.5307614590,34.6519802140
"39747","8600000US39747","39747","391472813","380202",-89.5549348080,33.4085227240
"38863","8600000US38863","38863","731646360","4535725",-89.0193581360,34.2193018870
"39342","8600000US39342","39342","6400976","0",-88.6483709810,32.4244474930
"38644","8600000US38644","38644","24121091","0",-90.4935778690,34.4608609110
"38666","8600000US38666","38666","352578125","24236155",-89.9167301320,34.4265542880
"65483","8600000US65483","65483","273734231","957539",-91.9509087660,37.3018532190
"65728","8600000US65728","65728","2367176","0",-93.3455614390,36.8713930320
"63620","8600000US63620","63620","506935112","2557374",-90.6536838040,37.3945748650
"64109","8600000US64109","64109","5365661","4529",-94.5667810560,39.0664671640
"63370","8600000US63370","63370","620954","2792",-91.2405666200,39.0902442490
"63880","8600000US63880","63880","406711","2520",-90.0251048940,36.3272335300
"59419","8600000US59419","59419","215672516","11670314",-112.4084797100,47.9863111910
"59602","8600000US59602","59602","1381961136","53649569",-111.9125494600,46.7400805900
"59745","8600000US59745","59745","453289504","1375474",-111.6138487800,45.5895709430
"59843","8600000US59843","59843","957963312","4378628",-112.9613481700,46.8340910110
"68058","8600000US68058","68058","1572700","1886479",-96.2483157260,41.0087529500
"68763","8600000US68763","68763","1403106645","828845",-98.6094459140,42.5086967350
"89446","8600000US89446","89446","12053800","0",-117.8703326900,41.2171135010
"03823","8600000US03823","03823","27431875","948200",-70.9409429100,43.1728827710
"03281","8600000US03281","03281","152981894","2681923",-71.7220758350,43.0812645320
"07030","8600000US07030","07030","3223766","0",-74.0321802200,40.7452327100
"07042","8600000US07042","07042","9682793","16137",-74.2176751150,40.8136926790
"07440","8600000US07440","07440","4044621","452017",-74.2941322190,40.9467120460
"87749","8600000US87749","87749","129788230","33107",-105.0837924200,36.5483080230
"87508","8600000US87508","87508","382637221","0",-105.9687242200,35.5274432190
"88120","8600000US88120","88120","792639629","271779",-103.4542036700,34.8786484840
"87714","8600000US87714","87714","1073194719","1580928",-105.0318315500,36.5145281990
"87315","8600000US87315","87315","1537438098","108659",-108.6827542800,34.7429078280
"10170","8600000US10170","10170","24921","0",-73.9758768030,40.7526252230
"13440","8600000US13440","13440","292379933","3609770",-75.4613116760,43.2159780700
"11379","8600000US11379","11379","5373690","0",-73.8795278530,40.7167606430
"10911","8600000US10911","10911","2696475","54679",-74.0031221800,41.3167819980
"11216","8600000US11216","11216","2421197","0",-73.9493651010,40.6807453890
"13319","8600000US13319","13319","2295988","0",-75.2669444150,43.0263998720
"14611","8600000US14611","14611","7496773","57105",-77.6471162010,43.1474883670
"12454","8600000US12454","12454","28838770","114432",-74.1509762910,42.2866854780
"12604","8600000US12604","12604","263661","0",-73.8921844990,41.6883969260
"27881","8600000US27881","27881","1760084","0",-77.4365942080,35.9784280530
"28777","8600000US28777","28777","176662969","132812",-82.0686319920,35.9016901340
"28756","8600000US28756","28756","232514797","1593215",-82.1810489280,35.3473301340
"28108","8600000US28108","28108","517617","10775",-80.6799323090,34.9343045080
"27822","8600000US27822","27822","237016538","1506618",-77.8403460570,35.8051939890
"28792","8600000US28792","28792","260576005","716642",-82.3688651770,35.3898411970
"28077","8600000US28077","28077","1513665","24382",-81.2028434810,35.4041558900
"28007","8600000US28007","28007","3401216","0",-80.1098806030,35.1044819080
"28554","8600000US28554","28554","722658","0",-77.5859776990,35.4784884520
"58029","8600000US58029","58029","107772546","465987",-97.3999957840,47.1166967220
"43701","8600000US43701","43701","467150822","7295223",-81.9939399840,39.9601166090
"44903","8600000US44903","44903","295827541","8993132",-82.5273422910,40.7760455880
"45808","8600000US45808","45808","1377190","10715",-83.9722572030,40.8316527050
"45033","8600000US45033","45033","132936","0",-84.7630561650,39.1767996050
"45176","8600000US45176","45176","136454806","2933632",-84.0231441680,39.0834188310
"44809","8600000US44809","44809","826059","0",-83.2888007390,41.1334841010
"74035","8600000US74035","74035","624459494","19481747",-96.3887315440,36.4234741320
"74883","8600000US74883","74883","457341202","8997858",-96.2261320160,35.2278629130
"74446","8600000US74446","74446","2634036","357665",-95.3162467760,35.8485381620
"74766","8600000US74766","74766","278843642","3003518",-94.9746529540,34.1500883710
"97525","8600000US97525","97525","257185331","1480645",-123.0748040400,42.4436935000
"97405","8600000US97405","97405","393594537","970050",-123.1915821800,43.9397491800
"97429","8600000US97429","97429","235854569","0",-123.0635083500,42.9683467740
"17222","8600000US17222","17222","152348084","705924",-77.4922741320,39.8952459990
"15717","8600000US15717","15717","246036404","5579697",-79.2429864050,40.4526630130
"17944","8600000US17944","17944","354771","0",-76.2792421580,40.6726040170
"16049","8600000US16049","16049","239133639","5770603",-79.6725775180,41.0966340980
"19474","8600000US19474","19474","503584","0",-75.4040461400,40.2235486890
"15450","8600000US15450","15450","4126216","537422",-79.9742395500,40.0036287190
"19367","8600000US19367","19367","437705","0",-75.8840090520,39.9629778330
"16201","8600000US16201","16201","297023832","2538454",-79.4728908960,40.8091246870
"16029","8600000US16029","16029","2241391","0",-79.8462554760,40.8791826920
"15555","8600000US15555","15555","194409","0",-79.0822660830,40.0924157270
"19604","8600000US19604","19604","5684750","949",-75.9105637140,40.3575931930
"02822","8600000US02822","02822","144837750","2388537",-71.6325124970,41.5672286470
"29706","8600000US29706","29706","705091945","4166921",-81.2329189180,34.7167596010
"29687","8600000US29687","29687","121657009","2431738",-82.3276468090,34.9842112290
"29526","8600000US29526","29526","475873026","3570909",-78.9694832070,33.8637411840
"29014","8600000US29014","29014","426284231","363176",-81.1343692950,34.5446100170
"29115","8600000US29115","29115","338155912","2057651",-80.8488251280,33.4777090720
"29912","8600000US29912","29912","900136","75511",-80.9307419710,32.5826241600
"57258","8600000US57258","57258","315046047","563612",-97.9198533480,44.8863069090
"38544","8600000US38544","38544","214723862","7630354",-85.6648961900,36.1198755130
"38555","8600000US38555","38555","251148208","953956",-84.9806944470,35.8893538080
"37145","8600000US37145","37145","181551850","171613",-85.9122136190,36.3794384590
"37037","8600000US37037","37037","192000487","93356",-86.3515212870,35.7027643040
"38019","8600000US38019","38019","357385815","370791",-89.6302043080,35.5634759500
